time,Fuzzy (Triangular)_temp,Fuzzy (Triangular)_setpoint,Fuzzy (Triangular)_control,Fuzzy (Triangular)_error,Fuzzy (Gaussian)_temp,Fuzzy (Gaussian)_setpoint,Fuzzy (Gaussian)_control,Fuzzy (Gaussian)_error
55.0,45.61828178537852,50.0,66.12337444893106,4.381718214621479,45.53196176081059,50.0,65.96642553221834,4.468038239189411
55.1,45.545092570854656,50.0,67.3149444241549,4.454907429145344,45.510727193361326,50.0,64.57038091297362,4.489272806638674
55.2,45.55949653296236,50.0,68.0330190683595,4.440503467037637,45.55937790687024,50.0,69.19984692324618,4.440622093129761
55.300000000000004,45.900055940839636,50.0,64.14050063741261,4.099944059160364,45.40272257987173,50.0,65.91907768501086,4.597277420128272
55.400000000000006,45.735939797558295,50.0,67.76589962844916,4.264060202441705,45.61033537572963,50.0,64.98069525695033,4.389664624270367
55.5,45.759515430459075,50.0,67.86770437306426,4.240484569540925,45.68265378930543,50.0,67.22666848777266,4.3173462106945735
55.6,45.8047565178847,50.0,63.89246056627215,4.195243482115302,45.66176865819324,50.0,69.24157252285191,4.338231341806761
55.7,45.551785848718914,50.0,67.84504786326448,4.4482141512810855,45.511324538285926,50.0,65.47882411201607,4.488675461714074
55.800000000000004,45.75189939094029,50.0,65.51229867696574,4.248100609059712,45.647979591002375,50.0,68.08931228175547,4.352020408997625
55.900000000000006,45.53741911634411,50.0,64.41877439542272,4.462580883655889,45.76055874919384,50.0,65.11871568238625,4.239441250806159
56.0,45.868790719689066,50.0,68.15693202951115,4.131209280310934,45.60682004846639,50.0,65.13796657687868,4.393179951533611
56.1,45.93929349611588,50.0,66.10487608461295,4.06070650388412,45.71714199424638,50.0,68.41081579606772,4.282858005753617
56.2,45.89623456716657,50.0,66.02610822206059,4.103765432833427,45.757499743881176,50.0,64.52622393462939,4.242500256118824
56.300000000000004,45.880024940576945,50.0,64.47358147542265,4.119975059423055,45.64338629457641,50.0,67.66714448641375,4.356613705423591
56.400000000000006,45.77193831590114,50.0,65.90488397582224,4.228061684098861,45.52539088487419,50.0,63.383226330717015,4.4746091151258085
56.5,45.96029618901469,50.0,67.75696807878967,4.0397038109853085,45.783064785043464,50.0,64.68708712545525,4.216935214956536
56.6,45.94640031891943,50.0,65.9342526935165,4.05359968108057,45.79499796338525,50.0,67.87329907796448,4.205002036614751
56.7,45.92580973449705,50.0,65.68300567325971,4.074190265502949,45.86017058609366,50.0,66.14688675102322,4.139829413906341
56.800000000000004,46.010364337719345,50.0,65.75242171923271,3.989635662280655,45.79783489363036,50.0,67.0515342069045,4.202165106369641
56.900000000000006,46.15999544164551,50.0,63.98701729493187,3.8400045583544866,45.79894044707682,50.0,63.53175390836488,4.2010595529231765
57.0,45.819439036785845,50.0,65.79439187608723,4.180560963214155,45.90630502207618,50.0,65.2308514330576,4.093694977923818
57.1,45.979713208427206,50.0,65.27145707167381,4.020286791572794,45.72205371385237,50.0,65.41054380028888,4.277946286147632
57.2,45.915691447917126,50.0,67.88366423942215,4.084308552082874,46.00415520730917,50.0,66.04550604450874,3.995844792690832
57.300000000000004,45.963043544899634,50.0,65.34241155517007,4.036956455100366,45.83812111333744,50.0,65.85072317858636,4.1618788866625565
57.400000000000006,45.989179574322,50.0,66.35395362277676,4.0108204256779985,45.77575933156995,50.0,65.84334837558946,4.224240668430049
57.5,46.14715483026942,50.0,64.90862480489507,3.8528451697305783,45.83261677547992,50.0,64.97970556535701,4.16738322452008
57.6,46.04152615160548,50.0,64.24563792056341,3.9584738483945188,45.875814377905776,50.0,66.42840968327096,4.124185622094224
57.7,45.96869459980177,50.0,67.12412845164425,4.031305400198228,46.05833237928646,50.0,64.69817643791244,3.941667620713538
